timestamp,open,high,low,close
2025-08-07,3369.77,3405.4,3365.51,3399.81
2025-08-08,3400.02,3403.46,3372.75,3397.39
2025-08-10,3397.2,3403.14,3389.8,3391.56
2025-08-11,3390.8,3391.31,3341.0,3348.99
2025-08-12,3348.69,3357.55,3331.3,3350.37
2025-08-13,3350.23,3370.0,3342.1,3362.42
2025-08-14,3362.72,3374.35,3329.1,3335.0
2025-08-15,3335.08,3348.53,3332.1,3333.79
2025-08-17,3333.76,3336.53,3323.41,3326.97
2025-08-18,3327.01,3358.28,3326.68,3330.85
2025-08-19,3330.84,3345.19,3312.72,3314.06
2025-08-20,3314.06,3351.94,3311.4,3346.75
2025-08-21,3346.54,3347.99,3325.33,3338.22
2025-08-22,3338.25,3378.68,3321.33,3369.82
2025-08-24,3371.52,3371.52,3365.76,3368.96
2025-08-25,3368.97,3376.18,3351.51,3354.75
2025-08-26,3354.77,3394.32,3351.16,3390.75
2025-08-27,3390.65,3399.23,3373.62,3395.65
2025-08-28,3395.44,3422.86,3384.39,3414.56
2025-08-29,3414.56,3453.63,3404.28,3447.57
2025-08-31,3447.62,3451.91,3441.8,3447.67
2025-09-01,3447.7,3489.73,3436.73,3479.1
2025-09-02,3479.05,3539.94,3470.07,3529.87
2025-09-03,3529.83,3578.26,3526.58,3560.22
2025-09-04,3560.29,3563.14,3510.92,3552.42
2025-09-05,3552.43,3600.04,3544.74,3585.79
2025-09-07,3586.38,3595.89,3576.36,3591.06
2025-09-08,3591.02,3646.3,3579.4,3634.87
2025-09-09,3634.9,3674.07,3622.7,3633.39
2025-09-10,3633.45,3657.36,3620.25,3644.77
2025-09-11,3645.12,3648.75,3612.85,3631.56
2025-09-12,3631.61,3656.52,3630.43,3642.37
2025-09-14,3642.28,3645.53,3636.62,3637.99
2025-09-15,3638.0,3685.43,3626.35,3676.73
2025-09-16,3676.73,3702.87,3674.51,3694.03
2025-09-17,3694.13,3707.3,3643.21,3668.89
2025-09-18,3669.52,3673.01,3627.72,3640.04
2025-09-19,3640.14,3685.01,3631.94,3684.55
2025-09-21,3684.6,3691.98,3683.25,3686.1
2025-09-22,3685.82,3749.05,3685.35,3747.66
2025-09-23,3747.71,3790.89,3736.51,3763.67
2025-09-24,3763.85,3779.17,3717.39,3742.88
2025-09-25,3742.96,3761.37,3721.89,3744.55
2025-09-26,3744.45,3783.63,3734.3,3759.25
2025-09-28,3759.54,3772.29,3759.54,3766.71
2025-09-29,3767.02,3834.05,3763.79,3832.73
2025-09-30,3832.93,3871.45,3793.06,3862.52
2025-10-01,3862.52,3895.11,3853.19,3863.25
2025-10-02,3863.23,3896.66,3819.28,3862.3
2025-10-03,3862.25,3891.46,3837.87,3885.52
2025-10-05,3886.21,3920.09,3883.42,3909.22
2025-10-06,3909.3,3975.93,3898.67,3969.33
2025-10-07,3969.49,3995.79,3940.69,3994.24
2025-10-08,3994.14,4059.1,3984.18,4011.59
2025-10-09,4011.59,4057.75,3944.19,3989.5
2025-10-10,3989.38,4022.52,3946.59,4015.78
2025-10-12,4015.87,4059.33,3973.86,4034.87
2025-10-13,4034.86,4131.72,4024.38,4127.58
2025-10-14,4127.58,4179.47,4090.21,4161.44
2025-10-15,4160.93,4217.97,4153.6,4209.19
2025-10-16,4209.18,4378.85,4203.28,4365.39
2025-10-17,4365.36,4378.41,4185.44,4247.93
2025-10-19,4247.81,4273.56,4233.47,4237.69
2025-10-20,4237.65,4381.14,4218.32,4360.03
2025-10-21,4359.99,4371.97,4077.26,4092.51
2025-10-22,4092.52,4161.14,4003.43,4087.51
2025-10-23,4087.38,4154.52,4065.47,4121.29
2025-10-24,4121.45,4144.19,4044.07,4111.22
2025-10-26,4112.24,4112.24,4059.7,4064.16
2025-10-27,4064.28,4097.57,3971.22,3997.97
2025-10-28,3997.95,4019.49,3886.3,3964.56
2025-10-29,3964.57,4030.03,3914.19,3952.49
2025-10-30,3952.92,4045.77,3915.17,4036.51
2025-10-31,4036.52,4038.96,3972.15,4001.93
2025-11-02,4002.27,4002.27,3977.75,3980.23
2025-11-03,3979.14,4030.47,3962.34,3997.18
2025-11-04,3997.16,4000.66,3928.42,3934.32
2025-11-05,3934.38,3990.25,3929.56,3973.37
2025-11-06,3973.3,4019.36,3964.42,3988.94
2025-11-07,3988.97,4027.12,3983.8,4000.36
2025-11-09,4000.36,4011.95,3998.37,4011.64
2025-11-10,4011.63,4122.39,4010.91,4119.56
2025-11-11,4119.54,4148.72,4096.64,4142.4
2025-11-12,4142.38,4211.43,4098.69,4190.72
2025-11-13,4190.7,4244.99,4145.35,4185.37
2025-11-14,4185.64,4211.0,4037.3,4080.49
2025-11-16,4080.49,4106.25,4066.09,4096.04
2025-11-17,4096.17,4101.76,4006.59,4036.32
2025-11-18,4036.41,4082.17,3997.92,4076.6
2025-11-19,4076.82,4132.73,4055.39,4104.14
2025-11-20,4104.19,4109.85,4035.69,4078.61
2025-11-21,4078.94,4101.13,4022.16,4063.84
2025-11-23,4063.84,4077.25,1964.99,4074.96
2025-11-24,4075.92,4144.06,4039.89,4143.63
2025-11-25,4144.04,4159.05,4109.5,4133.38
2025-11-26,4133.43,4173.25,4132.44,4164.53
2025-11-27,4164.56,4167.01,4142.48,4156.73
2025-11-28,4163.39,4226.66,4110.84,4218.53
2025-11-30,4218.53,4230.14,4204.77,4221.78
2025-12-01,4221.57,4264.38,4215.15,4227.47
2025-12-02,4227.6,4230.31,4163.47,4212.53
2025-12-03,4212.49,4241.5,4194.33,4206.97
2025-12-04,4206.98,4219.24,4174.8,4205.93
2025-12-05,4205.72,4259.21,4191.93,4196.37
